URL;NAME;TEACHER_OVERVIEW;TEACHER_MATERIALS;TEACHER_LESSON_PREPARATION;GRADE_SUBLEVELS;SUBJECTS;EDUCATIONAL_USE;LANGUAGES;KEYWORDS;LICENSE_URL;LICENSE_TITLE;PROVIDER;PROVIDER_SET;MATERIAL_TYPES;PRIMARY_USER;CREATE_DATE
https://oercommons.org/courseware/lesson/108390/overview;ÇEVİRİCİ GÖZLÜK;"<p>Yabancı dili istediğimiz dile &ccedil;evirebilme</p>";;;adult-education;computing-and-information|technology;;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Teaching/Learning Strategy;;2023-09-08T02:30:21
https://oercommons.org/courseware/lesson/77603/overview;Space Exploration Open Access 3D Models;<p>All models digitized by the Smithsonian Museum. 3D Models are downloadable in several formats for use in various 3D Modeling programs. The model viewer on the Smithsonian 3D Digitization page allows for embedding the used model viewer.</p>;;;preschool|lower-primary|upper-primary|middle-school|high-school|community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;computer-science|engineering|electronic-technology|manufacturing|u-s-history|world-history|astronomy|physics;curriculum-instruction|informal-education|other;en;Apollo 11|Exploration|NASA|Space;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Interactive;student|teacher|parent|librarian;2021-02-25T20:08:15 ;;;;;;;;;;;;;;Reading;;
https://oercommons.org/courseware/lesson/78282/overview;Faculty Using OER: Recognition Letter Template;"<p>The following resource was shared by Jonas Lamb at the University of Alaska Southeast.</p><p>Each year, Faculty Champions are recognized for their efforts to utilize Open Educational Resources (OER) or Affordable Educational Resources (AER) as required materials in their course(s). Increasing the use of OER is a strategic goal for Academics at UAS and use of OER and AER is recognized as as a form of academic leadership which advances innovation in teaching (a component of the UAS Value of Excellence) and learning with impact beyond UAS classrooms. The resources here are sample faculty recognition letter templates used to recognize faculty using OER and how the adoption of OER in their classroom has impacted students.&nbsp;</p><p>You can learn more on their <a target=""_blank"" href=""https://uas.alaska.edu/library/oer/index.html#tab7"">website.&nbsp;</a></p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;management;;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Case Study;;2021-03-17T12:48:09
https://oercommons.org/courseware/lesson/102914/overview;English Learner Scaffolds for PBL;"<p>The English Learner Scaffolds for PBL document provides strategies and recommendations to support English Learners during each phase of a project. It includes guidance on scaffolding the project process, content learning, and language development.&nbsp;</p><p>The recommendations here align with the planned scaffolding strategies from the Theoretical Foundations and Research Base for California&rsquo;s English Language Development Standards, provided at the end of this document.</p><p>Use this to help plan scaffolding for a project to meet the needs of your EL students.</p>";;;college-upper-division|career-technical|adult-education;language-education-esl;professional-development|other;en;Emergent Bilingual|English Learner|ESL|PBL|Project-Based Learning;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Teaching/Learning Strategy;teacher|administrator;2023-04-13T21:59:35
https://oercommons.org/courseware/lesson/82935/overview;JPPM - Marv's Story;"<p>What should you do if you&#39;re lucky enough to find an artifact? In this resource, JPPM Educator Kenny walks you through a simple 4-step process for making sure your find gets taken care of. Available in video and text form, this resource also includes connections for instructors to Maryland State Social Studies Frameworks for grades 2 and 3 on Civic Engagment and Civic Virtue.</p>";;;lower-primary|upper-primary|middle-school|high-school|community-college-lower-division|college-upper-division|adult-education;history|social-science|archaeology|political-science;curriculum-instruction|informal-education;en;Archeology|Artifact|Artifact Protection|Civics|Civics and Government|History|Responsibility;https://creativecommons.org/licenses/by/4.0/;cc-by;Jefferson Patterson Park and Museum;;Activity/Lab;student|teacher;2021-06-29T14:23:27 ;;;;;;;;;;;;;;Case Study;; ;;;;;;;;;;;;;;Reading;;
https://oercommons.org/courseware/lesson/87058/overview;6 - Important Places Bingo Activity;"<p><span style=""font-size:12pt""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:13.5pt""><span style=""font-family:&quot;-webkit-standard&quot;,serif""><span style=""color:black"">These lesson plans and activities were developed by Janine Darragh, Gina Petrie, and Stan Pichinevskiy and were previously located on the&nbsp;</span></span></span><i><span style=""font-family:&quot;Times New Roman&quot;,serif""><span style=""color:black"">Reaching for English&nbsp;</span></span></i><span style=""font-size:13.5pt""><span style=""font-family:&quot;-webkit-standard&quot;,serif""><span style=""color:black"">app. Created for K-12 English teachers in Nicaragua, the materials may be used and adapted for any country&#39;s specific context and needs.&nbsp;</span></span></span></span></span></p>";;;lower-primary|upper-primary|middle-school|high-school|adult-education;languages|education|language-education-esl|language-grammar-and-vocabulary|speaking-and-listening;curriculum-instruction;en;Nicaragua|Reaching for English|TEFL|TESOL;https://creativecommons.org/licenses/by-nc/4.0/;cc-by-nc;;;Lesson Plan;teacher;2021-10-26T03:44:16 ;;;;;;;;;;;;;;Teaching/Learning Strategy;;
https://oercommons.org/courseware/lesson/87536/overview;Cognitive Styles when Using Technology;<p>What cognitive styles do we use to interact with technology? The GenderMag Project has identified five cognitive facets we bring to our use of technology.</p>;;;middle-school|high-school|community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;computer-science|engineering|information-science|psychology;;en;Cognition|Cognitive Styles|Diverse Learning Styles|GenderMag|Inclusive Design|InclusiveMag|Learning Style;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Lesson;;2021-11-06T13:20:50 ;;;;;;;;;;;;;;Reading;; ;;;;;;;;;;;;;;Unit of Study;;
https://oercommons.org/courseware/lesson/32013/overview;Interculturality;<p>Welcome to the module on Interculturality</p>;;;adult-education;arts-and-humanities;other;en;Interculturality;http://creativecommons.org/licenses/by-nc-nd/2.5/ca/;cc-by-nc-nd;;;Module;student|teacher;2018-10-29T08:55:41
https://oercommons.org/courseware/lesson/59882/overview;Creative Commons Assignment: Collections;<p>Unit 4 Assignment on Collection, Remixes, Adaptations, and Derivatives for Creative Commons Assignment</p>;;;adult-education;higher-education;professional-development;en;CC Licensing;http://creativecommons.org/licenses/by-nc/4.0/;cc-by-nc;;;Module;student|teacher;2019-11-21T19:42:35
https://oercommons.org/courseware/lesson/63275/overview;LEARNING LESSONS FROM THE LIFE OF NELSON MANDELA ©Martine Bisagni;"<p>An article originally published in the Red Hook Star-Revue December 2013 (page 13) in response to the life of Nelson Mandela. Article is written &copy;Martine Bisagni/Workshop Gallery Artists Foundation.</p><p>&nbsp;</p><p>Accompanying coloring cards geared for children 4 - 8 regarding the life and legacy of Nelson Mandela. Art courtesy of &copy;Sindiso Nyoni. Art may not be reproduced without express written permission from WGAF and Mr. Nyoni.<br /><br />There are coloring cards for other years available upon request. They are to be distributed free of charge to all.</p><p>&nbsp;</p><p>martine@workshopgalleryartists.org</p>";;;upper-primary|middle-school|high-school|college-upper-division|graduate-professional|adult-education;arts-and-humanities|world-cultures|journalism|education|early-childhood-development;;en;;https://creativecommons.org/licenses/by/4.0;cc-by;;;Activity/Lab;;2020-02-23T19:49:14 ;;;;;;;;;;;;;;Primary Source;;
https://oercommons.org/courseware/lesson/16132/overview;m- learning;"<p>This course will give you more information about <a href=""http://pakacademicsearch.com/pdf-files/com/319/93-100%20Volume%203,%20Issue%206,(Version%20III)%20June,%202013.pdf"">mobile learning</a></p><figure class=""oembed"" data-type=""video"" data-width=""640"" data-height=""360"" data-url=""https://www.youtube.com/watch?v=5f5JJTmbO4U"" style=""width: 640px; min-height: 360px;""><figcaption>mobile phone</figcaption></figure><p>&nbsp;</p>";;;college-upper-division|adult-education;education;curriculum-instruction;en;ICT|Learning|Mobile;http://creativecommons.org/licenses/by-nc-nd/4.0/;cc-by-nc-nd;;;Module;student|teacher;2017-08-09T04:51:12
https://oercommons.org/courseware/lesson/89796/overview;Social Emotional Learning;"<p>Social Emotional Learning is considered the most important topic in Education.&nbsp;</p>";;;preschool|lower-primary|upper-primary|middle-school|high-school|community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;languages|literature|philosophy|communication|education|early-childhood-development|educational-technology|elementary-education|higher-education|language-education-esl|special-education|english-language-arts|speaking-and-listening|psychology|social-work;;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Activity/Lab;;2022-02-05T11:51:19 ;;;;;;;;;;;;;;Assessment;; ;;;;;;;;;;;;;;Case Study;; ;;;;;;;;;;;;;;Data Set;; ;;;;;;;;;;;;;;Diagram/Illustration;; ;;;;;;;;;;;;;;Full Course;; ;;;;;;;;;;;;;;Game;; ;;;;;;;;;;;;;;Homework/Assignment;; ;;;;;;;;;;;;;;Interactive;; ;;;;;;;;;;;;;;Lecture;; ;;;;;;;;;;;;;;Lecture Notes;; ;;;;;;;;;;;;;;Lesson;; ;;;;;;;;;;;;;;Lesson Plan;; ;;;;;;;;;;;;;;Module;; ;;;;;;;;;;;;;;Primary Source;; ;;;;;;;;;;;;;;Reading;; ;;;;;;;;;;;;;;Simulation;; ;;;;;;;;;;;;;;Student Guide;; ;;;;;;;;;;;;;;Syllabus;; ;;;;;;;;;;;;;;Teaching/Learning Strategy;; ;;;;;;;;;;;;;;Textbook;; ;;;;;;;;;;;;;;Unit of Study;;
https://oercommons.org/courseware/lesson/108016/overview;WL Self Assessment Circles - Advanced Mid;"<p style=""margin-bottom:11px""><span style=""font-size:11pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif"">Research shows that engaging students in self-assessment positively impacts language learning, motivation, and learner autonomy. To help World Language Educators accomplish this, the Nebraska Department of Education invited experienced world language teachers across the state to create student-friendly assessments in the form of can-do statements in the summer of 2023.&nbsp;This document is a student-friendly self-assessment activity for Advanced Low world language learners created based on the 2019 Nebraska World Language Standards. The language use described in all can-do statements is meant for the target language, except for the second for standard 3.1 and the first for standard 4.2.&nbsp;It is recommended that world language teachers engage students with this document three times in an academic year: pre-course, mid-course, and post-course. Engaging students with this self-assessment activity will help students see growth over time and hopefully attribute growth to effective learning practices. Please feel free to contact chrystal.liu@nebraska.gov for any questions or concerns.&nbsp;&nbsp;</span></span></span></p>";;;high-school|community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;languages;assessment;en;Student Self-Assessment;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Assessment;student|teacher;2023-08-28T09:25:25
https://oercommons.org/courseware/lesson/85445/overview;ESL: Basic American English/Civics 2;"<p style=""margin-left:24px""><span style=""font-size:11pt""><span style=""font-family:Calibri,sans-serif"">Module 11 of the 16-module ESL course explores the importance and relevance of law in the community. The lessons consist of critical thinking discussions on laws and scenarios dealing with the absence of laws. Conditionals are practiced as the grammar component. Reading and comprehension is on Veterans Day. &nbsp;</span></span></p>";;;community-college-lower-division|adult-education;language-education-esl|language-grammar-and-vocabulary|speaking-and-listening;curriculum-instruction;en;Adult Education|Assignment|Basic American English|Civics|Comprehension|Discussion|ELL|ESL|Grammar|Immigrant Education|Law and Community|Module|Reading|Vocabulary|Writing;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Lesson;student|teacher;2021-08-29T17:11:21 ;;;;;;;;;;;;;;Module;;
https://oercommons.org/courseware/lesson/97329/overview;What Personality Do You Have? Personality Adjectives;"<p><span lang=""EN-US"" style=""border:none windowtext 1.0pt; font-size:11.0pt; padding:0cm""><span style=""font-family:&quot;Calibri&quot;,sans-serif""><span style=""color:black"">This lesson plan is focused on learning and understanding the meaning of personality adjectives, which are widely used when describing people&rsquo;s characters. Being aware of what kind of a character a person has can help communicating people to be tolerant, patient and empathetic to each other. Keeping in mind that all people are different leads to critical thinking without harsh judgement that is included into a civil discourse. </span></span></span></p>";;;high-school|college-upper-division|adult-education;languages|language-education-esl;;en;Personality|Personality Adjectives;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Activity/Lab;;2022-09-19T23:32:00 ;;;;;;;;;;;;;;Diagram/Illustration;; ;;;;;;;;;;;;;;Game;; ;;;;;;;;;;;;;;Lesson;; ;;;;;;;;;;;;;;Lesson Plan;;
https://oercommons.org/courseware/lesson/122791/overview;Resources About Disabilities for Adult Readers;"<p>This bibliography includes fiction, non-fiction and memoirs for adult readers giving consideration to individuals and circumstances for people with disabilities. The list is limited to current titles published between 2020 to 2025.&nbsp;</p>";;;community-college-lower-division|graduate-professional|adult-education;information-science|literature|education|higher-education;professional-development|informal-education|other;en;Ableism|Disabilities|Inclusion;https://creativecommons.org/licenses/by-nc-nd/4.0/;cc-by-nc-nd;;;Reading;teacher|parent|librarian|other;2024-12-09T00:57:13
https://oercommons.org/courseware/lesson/85815/overview;Harvard Outline Formatting;<p>Are your students struggling to create visually-organized speech outlines? This GoogleDocs handout demonstrates Harvard outline formatting, the most common type of outlining used in public speaking. It explains and demonstrates formatting expectations for: speech sections, main points, transitions, sub-points. It also offers advice about: indentation and symbolization, the principle of division in outlining, how to adjust your numbering scheme in GoogleDocs and Microsoft Word, spacing. Finally, it offers two student outline examples for clarity.</p>;;;middle-school|high-school|community-college-lower-division|graduate-professional|career-technical|adult-education;communication;curriculum-instruction;en;Formatting|Harvard|Outline|Public Speaking|Speech;https://creativecommons.org/licenses/by-sa/4.0/;cc-by-sa;;;Student Guide;student;2021-09-13T19:06:44
https://oercommons.org/courseware/lesson/70747/overview;Self Care for  the School Counsel(l)or;<p>This is a document to help you acknowledge the constant need for self-care. Be good to yourself.</p>;;;graduate-professional|adult-education;health-medicine-and-nursing|education|psychology;professional-development;en;Self-Care;https://creativecommons.org/licenses/by/4.0;cc-by;;;Interactive;teacher|other;2020-08-01T10:32:24
https://oercommons.org/courseware/lesson/101203/overview;Financial Calculator – Savings and Payout Annuities;"<p>This resource is a <a href=""https://mrozinski10-financial-calc-main-xv3ljm.streamlit.app/"">financial calculator</a> that students may use in a finance portion of a mathematics class, a mathematics portion of a business or finance class, or wherever the user may find it useful.</p><p>&nbsp;</p><p>The <a href=""https://mrozinski10-financial-calc-main-xv3ljm.streamlit.app/"">calculator</a> can find future value and payment/deposit amount of a savings annuity. It can also find present value and withdrawal/payment amount of a payout annuity/loan.</p>";;;high-school|community-college-lower-division|college-upper-division|career-technical|adult-education;business-and-communication|finance|mathematics;curriculum-instruction;en;Calculator|Finance|Math|Mathematics;https://creativecommons.org/licenses/by-sa/4.0/;cc-by-sa;;;Activity/Lab;student;2023-02-22T11:25:39 ;;;;;;;;;;;;;;Interactive;;
https://oercommons.org/courseware/lesson/100538/overview;Educator PD: Safety Cues & Brain States;"<p>Psychological safety in education encourages student collaboration, creativity, critical thinking, and discourse. Learn about how building in safety cues to the classroom can support learning in classrooms. This presentation can be 1 or 3 hour learning experience. Shift and change the content as needed to fit your needs. Read the speaker notes for information regarding the challenge model structure and the content. Prior knowledg in this area is not necessary. Learn with your staff while you facilitate the PD in your school.&nbsp;</p>";;;adult-education;education;professional-development;en;Brain|PD|Professional Development|Psychological Safety|Safety;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Lesson Plan;administrator;2023-02-03T13:20:43 ;;;;;;;;;;;;;;Teaching/Learning Strategy;;
https://oercommons.org/courseware/lesson/96402/overview;"Phrasal Verbs: ""intend to,"" ""intend for,"" ""plan on,"" and ""think about""";<p>Six multiple choice questions using phrasal verbs.</p>;;;high-school|adult-education;language-education-esl;assessment;en;Intend for|Intend to|Phrasal Verbs|Plan on|Think About;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Assessment;student|teacher|parent;2022-08-14T21:51:58
https://oercommons.org/courseware/lesson/87102/overview;28 - Community: Pictures of Community Activity;"<p style=""text-align:start; text-indent:0px; -webkit-text-stroke-width:0px""><span style=""font-size:medium""><span style=""font-family:Calibri, sans-serif""><span style=""caret-color:#000000""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:auto""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:auto""><span style=""word-spacing:0px""><span style=""-webkit-text-size-adjust:auto""><span style=""text-decoration:none""><span style=""font-size:13.5pt""><span style=""font-family:-webkit-standard, serif""><span style=""color:black"">These lesson plans and activities were developed by Janine Darragh, Gina Petrie, and Stan Pichinevskiy and were previously located on the&nbsp;</span></span></span><i><span style=""font-family:&quot;Times New Roman&quot;, serif""><span style=""color:black"">Reaching for English&nbsp;</span></span></i><span style=""font-size:13.5pt""><span style=""font-family:-webkit-standard, serif""><span style=""color:black"">app. Created for K-12 English teachers in Nicaragua, the materials may be used and adapted for any country&#39;s specific context and needs.&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p style=""text-align:start; text-indent:0px; -webkit-text-stroke-width:0px"">&nbsp;</p>";;;lower-primary|upper-primary|middle-school|high-school|adult-education;languages|education|language-education-esl|language-grammar-and-vocabulary|speaking-and-listening;curriculum-instruction;en;Nicaragua|Reaching for English|TEFL|TESOL;https://creativecommons.org/licenses/by-nc/4.0/;cc-by-nc;;;Lesson Plan;teacher;2021-10-26T15:31:35 ;;;;;;;;;;;;;;Teaching/Learning Strategy;;
https://oercommons.org/courseware/lesson/58901/overview;How to Write an Informative Speech;<p>This module features a step-by-step process to create an informative speech. It provides concise instructions supported by topical learning resources (textbook chapters, short online articles, brief videos).</p>;;;community-college-lower-division|college-upper-division|career-technical|adult-education;communication;curriculum-instruction|professional-development|informal-education;en;Informative Speech|Presentation|Presentational Speaking|Public Speaking|Public Speaking Skills|Speech;http://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Module;student|teacher;2019-10-18T12:29:45
https://oercommons.org/courseware/lesson/108256/overview;Spelling Activity;"<p>This is a tutorial about how to use spellingcity.&nbsp;</p>";;;lower-primary|upper-primary|middle-school|high-school|college-upper-division|graduate-professional|adult-education;languages;assessment|informal-education;en|tr;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Activity/Lab;student|teacher;2023-09-06T01:32:08 ;;;;;;;;;;;;;;Interactive;;
https://oercommons.org/courseware/lesson/16971/overview;Academic Digital Identity;"<p>This worksheet prompts students to&nbsp;consider their digital identity in terms of academic development and to prepare for a portfolio project. Created by Steven Harris-Scott, Ph.D., and Amy Lewis, Ed.D., for INTO George Mason University with support from Mason 4-VA. Attribution-NonCommercial 4.0 International (CC BY-NC 4.0)</p>";;;graduate-professional|adult-education;arts-and-humanities|higher-education;assessment|professional-development;en;Academic Identity|Capstone|Digital Identity|Higher Education|Portfolio|Reflection;http://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Module;student|teacher;2017-09-20T14:01:29
https://oercommons.org/courseware/lesson/61592/overview;Advanced Analytics for Child Welfare Administration;"<p>Materials for classroom use and reference for &quot;Advanced Analytics in CW Administration&quot; training</p>";;;adult-education;social-work;curriculum-instruction;en;Social Work|Social Work Education|UC Davis|Uc Davis Cpe;https://creativecommons.org/licenses/by/4.0;cc-by;;;Activity/Lab;student;2020-01-14T13:03:35 ;;;;;;;;;;;;;;Data Set;;
https://oercommons.org/courseware/lesson/9402/overview;Rachel Meyer;;;;adult-education;higher-education;professional-development;en;Adult Education|Online|Self-Regulation;http://creativecommons.org/licenses/by-nc-nd/3.0/us/;cc-by-nc-nd;;;Module;student|teacher;2016-06-07T12:03:40
https://oercommons.org/courseware/lesson/66859/overview;Learning Normal Distribution with MS Excel;"<p>Solving Problems of Normal Distribution&nbsp; using MS Excel.</p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical|adult-education;mathematics|statistics-and-probability;informal-education;en;Computer|Ms Excel|Normal Distribution|Statistcs and Probability|Statistics Analysis;https://creativecommons.org/licenses/by-sa/4.0;cc-by-sa;;;Diagram/Illustration;student|teacher|administrator|parent|librarian|other;2020-05-16T08:36:22 ;;;;;;;;;;;;;;Homework/Assignment;; ;;;;;;;;;;;;;;Interactive;;
https://oercommons.org/courseware/lesson/13205/overview;EndNote Desktop X7 for Windows PC Lessons 1 - 4 (Zip files for Moodle);"<p>This is part 1 of a&nbsp;series of online exercises designed to demonstrate and allow students to practice what we consider the most useful, general functions of desktop EndNote for Windows. The online lessons and descriptive titles can be found in the Resources section, on the right side of your screen.</p><p><strong>Part 1 is focused on starting a new reference library and adding references from commonly used academic databases like OvidSP and CINAHL.</strong></p><p>Each lesson contains:</p><ul><li>general instructions describing what the student can expect to see</li><li>specific learning objectives</li><li>a main menu screen allowing them to choose between the demonstration and the practice exercise</li><li>the demonstration&#39;s duration time</li></ul><p>The demonstration part of each lesson:</p><ul><li>is narrated by the author</li><li>is not interactive includes text captions</li></ul><p>The practice part of each lesson:</p><ul><li>is not narrated contains more limited text prompts in place of detailed instructions</li><li>is interactive</li></ul><p>These lessons were created using Adobe Captivate 9 and published in HTML5 format, designed to be dropped into Moodle and used as HTML files. No grading or progress tracking is included in these lessons.</p><p>They can be seen in action on KEATS (keats.kcl.ac.uk), the bespoke version of Moodle in use at King&#39;s College London. KEATS is not public, so please contact the authors for guest access or furher information regarding these lessons.</p>";;;community-college-lower-division|college-upper-division|graduate-professional|adult-education;information-science|higher-education;curriculum-instruction|professional-development;en;Bibliography|Citations|EndNote Desktop|Referencing|Software|Windows;http://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Module;student|teacher;2017-02-28T08:40:16
https://oercommons.org/courseware/lesson/13630/overview;Elasticity;"<p>Animated PowerPoint&#39;s originally created to assist deaf students to learn the concept and math of Elasticity of Demand. &nbsp;</p>";;;community-college-lower-division|college-upper-division|career-technical|adult-education;economics;curriculum-instruction;en;Elasticity;http://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Module;student|teacher;2017-03-28T10:43:54
https://oercommons.org/courseware/lesson/12083/overview;SimilaritySim;"<p>A no-tech card game designed to give learners an insight into how assessors and examiners use Turnitin&#39;s originality checking service to identify potential plagiarism.</p><p>The game uses two decks of cards. &nbsp;The first simulates the decision making process, presenting a series of extracts from Turnitin reports and asking students to judge whether they show examples of plagiarism or not. &nbsp;These are then compared to a model answer (which is open to debate - many of the examples are borderline) and students asked to reflect on and challenge any disagreement.</p><p>The second deck of cards is introduced, these show descriptions which match up to the first deck, and provide a competitive element as groups compete to solve a word puzzle by correctly matching the pairs of cards. &nbsp;This emphasises how nuanced the inferences that can be drawn from the report are.</p><h2>Uses of the resource</h2><p>SimilaritySim can be used in several ways.</p><h3>Teaching how to understand Turnitin reports</h3><p>Where learners are given access to reports on their own work, this activity can be used as part of a session introducing them to how the reports are interpreted, and how to avoid common mistakes (eg paying too much attention to the % score).</p><p>It can also be valuable in staff development sessions, to train staff who will be interpreting the reports in a scaffolded way that can be more engaging than simply showing examples on a screen.</p><h3>Academic integrity training</h3><p>SimilaritySim can be used to show students the range of types of unoriginal work which Turnitin can detect, which can help them to understand the difference between switching out a couple of words and proper paraphrasing. &nbsp;(Although care should be taken the importance of not plagiarising, rather than merely beating Turnitin).</p><h3>Reducing anxiety</h3><p>Some learners are quite nervous about submitting high stakes work to Turnitin, mainly due to misunderstanding the way in which Turnitin is used. &nbsp;This activity shows them that their assessor will need to spend considerable time working with the report, rather than it being a &quot;computer says no&quot; scenario.</p>";"<p>Download the game cards and facilitator notes from&nbsp;</p><p><a href=""http://eprints.hud.ac.uk/30172/"">http://eprints.hud.ac.uk/30172/</a></p>";"<p>Download the game cards and facilitator notes from&nbsp;</p><p><a href=""http://eprints.hud.ac.uk/30172/"">http://eprints.hud.ac.uk/30172/</a></p>";community-college-lower-division|college-upper-division|adult-education;education;assessment;en;Academic Integrity|Academic Misconduct|Academic Writing|Anxieties|Anxiety|Nervousness|Plagiarism|Turnitin;http://creativecommons.org/licenses/by-sa/4.0/;cc-by-sa;;;Module;student|teacher;2016-12-02T04:47:04
